Tipo Titulo,Data Vencimento,Data Base,Taxa Compra Manha,Taxa Venda Manha,PU Compra Manha,PU Venda Manha,PU Base Manha,Prazo_anos
Tesouro IPCA+,2015-05-15,2006-01-16,"8,68","8,74","724,94","721,23","720,87",9.325119780971937
Tesouro IPCA+,2024-08-15,2006-01-16,"8,83","8,91","328,18","323,75","323,59",18.579055441478438
Tesouro IPCA+,2015-05-15,2006-01-17,"8,68","8,74","725,30","721,59","721,23",9.322381930184806
Tesouro IPCA+,2024-08-15,2006-01-17,"8,83","8,91","328,35","323,92","323,75",18.576317590691307
Tesouro IPCA+,2015-05-15,2006-01-18,"8,68","8,74","725,66","721,95","721,59",9.319644079397673
Tesouro IPCA+,2024-08-15,2006-01-18,"8,81","8,89","329,63","325,18","325,02",18.573579739904176
Tesouro IPCA+,2015-05-15,2006-01-19,"8,69","8,75","725,40","721,69","721,33",9.316906228610542
Tesouro IPCA+,2024-08-15,2006-01-19,"8,81","8,89","329,80","325,35","325,18",18.570841889117045
Tesouro IPCA+,2015-05-15,2006-01-20,"8,70","8,76","725,38","721,68","721,08",9.314168377823409
Tesouro IPCA+,2024-08-15,2006-01-20,"8,81","8,89","330,08","325,62","325,35",18.56810403832991
Tesouro IPCA+,2015-05-15,2006-01-23,"8,68","8,74","726,99","723,28","722,91",9.305954825462011
Tesouro IPCA+,2024-08-15,2006-01-23,"8,81","8,89","330,24","325,79","325,62",18.559890485968516
Tesouro IPCA+,2015-05-15,2006-01-24,"8,68","8,74","727,35","723,64","723,28",9.30321697467488
Tesouro IPCA+,2024-08-15,2006-01-24,"8,81","8,89","330,41","325,95","325,79",18.55715263518138
Tesouro IPCA+,2015-05-15,2006-01-25,"8,68","8,74","727,71","724,00","723,64",9.300479123887747
Tesouro IPCA+,2024-08-15,2006-01-25,"8,81","8,89","330,57","326,11","325,95",18.55441478439425
Tesouro IPCA+,2015-05-15,2006-01-26,"8,68","8,74","728,07","724,36","724,00",9.297741273100616
Tesouro IPCA+,2024-08-15,2006-01-26,"8,81","8,89","330,74","326,28","326,11",18.55167693360712
Tesouro IPCA+,2015-05-15,2006-01-27,"8,68","8,74","728,68","724,97","724,36",9.295003422313483
Tesouro IPCA+,2024-08-15,2006-01-27,"8,81","8,89","331,02","326,55","326,28",18.548939082819988
Tesouro IPCA+,2015-05-15,2006-01-30,"8,67","8,73","729,81","726,09","725,72",9.286789869952088
Tesouro IPCA+,2024-08-15,2006-01-30,"8,81","8,89","331,25","326,79","326,62",18.54072553045859
Tesouro IPCA+,2015-05-15,2006-01-31,"8,67","8,73","730,18","726,47","726,09",9.284052019164955
Tesouro IPCA+,2024-08-15,2006-01-31,"8,81","8,89","331,42","326,96","326,79",18.537987679671456
Tesouro IPCA+,2015-05-15,2006-02-01,"8,67","8,73","730,56","726,84","726,47",9.281314168377824
Tesouro IPCA+,2024-08-15,2006-02-01,"8,81","8,89","331,59","327,13","326,96",18.535249828884325
Tesouro IPCA+,2015-05-15,2006-02-02,"8,68","8,74","730,31","726,59","726,22",9.27857631759069
Tesouro IPCA+,2024-08-15,2006-02-02,"8,81","8,89","331,76","327,29","327,13",18.532511978097194
Tesouro IPCA+,2015-05-15,2006-02-03,"8,68","8,74","730,94","727,23","726,59",9.27583846680356
Tesouro IPCA+,2024-08-15,2006-02-03,"8,81","8,89","332,05","327,58","327,29",18.529774127310063
Tesouro IPCA+,2015-05-15,2006-02-06,"8,68","8,74","731,32","727,60","727,23",9.267624914442163
Tesouro IPCA+,2024-08-15,2006-02-06,"8,80","8,88","332,79","328,31","328,14",18.521560574948666
Tesouro IPCA+,2015-05-15,2006-02-07,"8,69","8,75","731,07","727,36","726,98",9.264887063655031
Tesouro IPCA+,2024-08-15,2006-02-07,"8,81","8,89","332,40","327,92","327,75",18.518822724161534
Tesouro IPCA+,2015-05-15,2006-02-08,"8,69","8,75","731,44","727,73","727,36",9.262149212867898
Tesouro IPCA+,2024-08-15,2006-02-08,"8,80","8,88","333,13","328,65","328,48",18.5160848733744
Tesouro IPCA+,2015-05-15,2006-02-09,"8,70","8,76","731,38","727,67","727,29",9.259411362080767
Tesouro IPCA+,2024-08-15,2006-02-09,"8,81","8,89","332,82","328,34","328,17",18.51334702258727
Tesouro IPCA+,2015-05-15,2006-02-10,"8,71","8,77","731,42","727,71","727,05",9.256673511293634
Tesouro IPCA+,2024-08-15,2006-02-10,"8,82","8,90","332,56","328,09","327,79",18.510609171800137
Tesouro IPCA+,2015-05-15,2006-02-13,"8,66","8,72","734,91","731,18","730,80",9.248459958932239
Tesouro IPCA+,2024-08-15,2006-02-13,"8,77","8,85","335,56","331,05","330,87",18.50239561943874
Tesouro IPCA+,2015-05-15,2006-02-14,"8,35","8,41","754,88","751,05","750,65",9.245722108145106
Tesouro IPCA+,2024-08-15,2006-02-14,"8,18","8,26","371,12","366,10","365,91",18.49965776865161
Tesouro IPCA+,2015-05-15,2006-02-15,"8,34","8,40","755,90","752,06","751,68",9.242984257357975
Tesouro IPCA+,2024-08-15,2006-02-15,"8,20","8,28","370,04","365,04","364,86",18.496919917864478
Tesouro IPCA+,2015-05-15,2006-02-16,"8,31","8,37","758,21","754,36","753,98",9.240246406570842
Tesouro IPCA+,2024-08-15,2006-02-16,"8,17","8,25","372,12","367,09","366,91",18.494182067077343
Tesouro IPCA+,2015-05-15,2006-02-17,"8,21","8,27","765,34","761,45","760,79",9.23750855578371
Tesouro IPCA+,2024-08-15,2006-02-17,"8,13","8,21","374,98","369,91","369,60",18.491444216290212
Tesouro IPCA+,2015-05-15,2006-02-20,"7,94","8,00","783,50","779,51","779,13",9.229295003422314
Tesouro IPCA+,2024-08-15,2006-02-20,"7,94","8,02","387,51","382,26","382,08",18.483230663928815
Tesouro IPCA+,2015-05-15,2006-02-21,"7,67","7,73","802,12","798,03","797,65",9.22655715263518
Tesouro IPCA+,2024-08-15,2006-02-21,"7,85","7,93","393,70","388,36","388,17",18.480492813141684
Tesouro IPCA+,2015-05-15,2006-02-22,"7,67","7,73","802,51","798,41","798,03",9.22381930184805
Tesouro IPCA+,2024-08-15,2006-02-22,"7,76","7,84","399,98","394,56","394,37",18.477754962354553
Tesouro IPCA+,2015-05-15,2006-02-23,"7,62","7,68","806,11","802,00","801,64",9.221081451060916
Tesouro IPCA+,2024-08-15,2006-02-23,"7,70","7,78","404,19","398,71","398,53",18.47501711156742
Tesouro IPCA+,2015-05-15,2006-02-24,"7,54","7,60","812,49","808,34","807,49",9.218343600273785
Tesouro IPCA+,2024-08-15,2006-02-24,"7,55","7,63","415,12","409,49","409,05",18.472279260780287
Tesouro IPCA+,2015-05-15,2006-03-01,"7,52","7,58","814,24","810,08","809,72",9.204654346338124
Tesouro IPCA+,2024-08-15,2006-03-01,"7,53","7,61","416,73","411,07","410,89",18.458590006844627
Tesouro IPCA+,2015-05-15,2006-03-02,"7,47","7,53","818,08","813,90","813,54",9.201916495550993
Tesouro IPCA+,2024-08-15,2006-03-02,"7,48","7,56","420,49","414,78","414,60",18.455852156057496
Tesouro IPCA+,2015-05-15,2006-03-03,"7,44","7,50","820,78","816,59","815,98",9.19917864476386
Tesouro IPCA+,2024-08-15,2006-03-03,"7,38","7,46","428,07","422,25","421,93",18.45311430527036
Tesouro IPCA+,2015-05-15,2006-03-06,"7,23","7,29","835,99","831,72","831,36",9.190965092402465
Tesouro IPCA+,2024-08-15,2006-03-06,"7,01","7,09","456,29","450,07","449,88",18.444900752908968
Tesouro IPCA+,2015-05-15,2006-03-07,"7,25","7,31","834,92","830,66","830,30",9.188227241615332
Tesouro IPCA+,2024-08-15,2006-03-07,"7,02","7,10","455,70","449,49","449,30",18.442162902121833
Tesouro IPCA+,2015-05-15,2006-03-08,"7,39","7,45","825,37","821,16","820,80",9.1854893908282
Tesouro IPCA+,2024-08-15,2006-03-08,"7,13","7,21","447,37","441,28","441,09",18.439425051334702
Tesouro IPCA+,2015-05-15,2006-03-09,"7,44","7,50","822,22","818,03","817,67",9.182751540041068
Tesouro IPCA+,2024-08-15,2006-03-09,"7,15","7,23","446,03","439,96","439,77",18.43668720054757
Tesouro IPCA+,2015-05-15,2006-03-10,"7,41","7,47","824,78","820,58","819,99",9.180013689253936
Tesouro IPCA+,2024-08-15,2006-03-10,"7,15","7,23","446,28","440,21","439,89",18.43394934976044
Tesouro IPCA+,2015-05-15,2006-03-13,"7,41","7,47","825,14","820,94","820,58",9.17180013689254
Tesouro IPCA+,2024-08-15,2006-03-13,"7,13","7,21","448,00","441,90","441,71",18.425735797399042
Tesouro IPCA+,2015-05-15,2006-03-14,"7,39","7,45","826,90","822,69","822,35",9.169062286105408
Tesouro IPCA+,2024-08-15,2006-03-14,"7,26","7,34","438,32","432,37","432,19",18.42299794661191
Tesouro IPCA+,2015-05-15,2006-03-15,"7,43","7,49","824,43","820,24","819,90",9.166324435318275
Tesouro IPCA+,2024-08-15,2006-03-15,"7,25","7,33","439,25","433,28","433,11",18.420260095824776
Tesouro IPCA+,2015-05-15,2006-03-16,"7,44","7,50","824,07","819,88","819,54",9.163586584531142
Tesouro IPCA+,2024-08-15,2006-03-16,"7,23","7,31","440,93","434,94","434,77",18.417522245037645
Tesouro IPCA+,2015-05-15,2006-03-17,"7,52","7,58","819,03","814,88","814,33",9.160848733744011
Tesouro IPCA+,2024-08-15,2006-03-17,"7,18","7,26","445,01","438,96","438,68",18.414784394250514
Tesouro IPCA+,2015-05-15,2006-03-20,"7,54","7,60","817,98","813,83","813,49",9.152635181382614
Tesouro IPCA+,2024-08-15,2006-03-20,"7,17","7,25","445,95","439,89","439,71",18.406570841889117
Tesouro IPCA+,2015-05-15,2006-03-21,"7,56","7,62","816,94","812,79","812,45",9.149897330595483
Tesouro IPCA+,2024-08-15,2006-03-21,"7,18","7,26","445,37","439,32","439,14",18.403832991101986
Tesouro IPCA+,2015-05-15,2006-03-22,"7,63","7,69","812,44","808,33","807,99",9.14715947980835
Tesouro IPCA+,2024-08-15,2006-03-22,"7,32","7,40","435,01","429,11","428,94",18.401095140314855
Tesouro IPCA+,2015-05-15,2006-03-23,"7,69","7,75","808,67","804,58","804,24",9.144421629021219
Tesouro IPCA+,2024-08-15,2006-03-23,"7,31","7,39","435,94","430,02","429,85",18.39835728952772
Tesouro IPCA+,2015-05-15,2006-03-24,"7,75","7,81","805,12","801,05","800,51",9.141683778234086
Tesouro IPCA+,2024-08-15,2006-03-24,"7,40","7,48","429,57","423,75","423,47",18.39561943874059
Tesouro IPCA+,2015-05-15,2006-03-27,"7,79","7,85","803,04","798,99","798,63",9.13347022587269
Tesouro IPCA+,2024-08-15,2006-03-27,"7,39","7,47","430,65","424,81","424,62",18.38740588637919
Tesouro IPCA+,2015-05-15,2006-03-28,"7,87","7,93","798,00","793,98","793,62",9.130732375085557
Tesouro IPCA+,2024-08-15,2006-03-28,"7,47","7,55","425,00","419,25","419,06",18.38466803559206
Tesouro IPCA+,2015-05-15,2006-03-29,"7,93","7,99","794,34","790,34","789,98",9.127994524298426
Tesouro IPCA+,2024-08-15,2006-03-29,"7,66","7,74","411,66","406,10","405,91",18.38193018480493
Tesouro IPCA+,2015-05-15,2006-03-30,"7,99","8,05","790,70","786,72","786,36",9.125256673511293
Tesouro IPCA+,2024-08-15,2006-03-30,"7,71","7,79","408,36","402,85","402,66",18.379192334017795
Tesouro IPCA+,2015-05-15,2006-03-31,"8,02","8,08","789,32","785,34","784,74",9.122518822724162
Tesouro IPCA+,2024-08-15,2006-03-31,"7,75","7,83","405,90","400,42","400,12",18.376454483230663
Tesouro IPCA+,2015-05-15,2006-04-03,"8,05","8,11","787,69","783,73","783,37",9.114305270362765
Tesouro IPCA+,2024-08-15,2006-04-03,"7,78","7,86","404,02","398,57","398,39",18.368240930869266
Tesouro IPCA+,2015-05-15,2006-04-04,"8,05","8,11","788,05","784,09","783,73",9.111567419575634
Tesouro IPCA+,2024-08-15,2006-04-04,"7,77","7,85","404,89","399,43","399,25",18.365503080082135
Tesouro IPCA+,2015-05-15,2006-04-05,"8,10","8,16","785,12","781,17","780,81",9.1088295687885
Tesouro IPCA+,2024-08-15,2006-04-05,"7,75","7,83","406,45","400,97","400,79",18.362765229295004
Tesouro IPCA+,2015-05-15,2006-04-06,"8,12","8,18","784,16","780,23","779,87",9.10609171800137
Tesouro IPCA+,2024-08-15,2006-04-06,"7,74","7,82","407,32","401,83","401,65",18.360027378507873
Tesouro IPCA+,2015-05-15,2006-04-07,"8,25","8,31","775,95","772,06","771,49",9.103353867214237
Tesouro IPCA+,2024-08-15,2006-04-07,"7,74","7,82","407,46","401,97","401,68",18.357289527720738
Tesouro IPCA+,2015-05-15,2006-04-10,"8,28","8,34","774,35","770,47","770,12",9.095140314852841
Tesouro IPCA+,2024-08-15,2006-04-10,"7,75","7,83","406,95","401,46","401,29",18.349075975359344
Tesouro IPCA+,2015-05-15,2006-04-11,"8,37","8,43","768,90","765,05","764,70",9.092402464065708
Tesouro IPCA+,2024-08-15,2006-04-11,"7,76","7,84","406,44","400,96","400,79",18.34633812457221
Tesouro IPCA+,2015-05-15,2006-04-12,"8,39","8,45","767,96","764,13","763,77",9.089664613278575
Tesouro IPCA+,2024-08-15,2006-04-12,"7,76","7,84","406,61","401,14","400,96",18.34360027378508
Tesouro IPCA+,2015-05-15,2006-04-13,"8,53","8,59","759,64","755,85","755,32",9.086926762491444
Tesouro IPCA+,2024-08-15,2006-04-13,"7,75","7,83","407,61","402,12","401,85",18.340862422997947
Tesouro IPCA+,2015-05-15,2006-04-17,"8,57","8,63","757,43","753,66","753,34",9.075975359342916
Tesouro IPCA+,2024-08-15,2006-04-17,"7,75","7,83","407,77","402,28","402,12",18.32991101984942
Tesouro IPCA+,2015-05-15,2006-04-18,"8,54","8,60","759,64","755,86","755,54",9.073237508555783
Tesouro IPCA+,2024-08-15,2006-04-18,"7,75","7,83","407,93","402,44","402,28",18.327173169062284
Tesouro IPCA+,2015-05-15,2006-04-19,"8,52","8,58","761,23","757,44","757,12",9.070499657768652
Tesouro IPCA+,2024-08-15,2006-04-19,"7,78","7,86","406,02","400,56","400,40",18.324435318275153
Tesouro IPCA+,2015-05-15,2006-04-20,"8,52","8,58","761,76","757,97","757,44",9.067761806981519
Tesouro IPCA+,2024-08-15,2006-04-20,"7,77","7,85","406,98","401,51","401,24",18.321697467488022
Tesouro IPCA+,2015-05-15,2006-04-24,"8,53","8,59","761,44","757,65","757,34",9.05681040383299
Tesouro IPCA+,2024-08-15,2006-04-24,"7,76","7,84","407,83","402,34","402,19",18.310746064339494
Tesouro IPCA+,2015-05-15,2006-04-25,"8,54","8,60","761,13","757,34","757,02",9.05407255304586
Tesouro IPCA+,2024-08-15,2006-04-25,"7,74","7,82","409,37","403,87","403,71",18.308008213552363
Tesouro IPCA+,2015-05-15,2006-04-26,"8,54","8,60","761,45","757,66","757,34",9.051334702258726
Tesouro IPCA+,2024-08-15,2006-04-26,"7,74","7,82","409,53","404,02","403,87",18.305270362765228
Tesouro IPCA+,2015-05-15,2006-04-27,"8,53","8,59","762,17","758,38","758,08",9.048596851471595
Tesouro IPCA+,2024-08-15,2006-04-27,"7,74","7,82","409,57","404,06","403,91",18.302532511978097
Tesouro IPCA+,2015-05-15,2006-04-28,"8,54","8,60","762,00","758,21","757,75",9.045859000684462
Tesouro IPCA+,2024-08-15,2006-04-28,"7,74","7,82","409,80","404,30","404,06",18.299794661190965
Tesouro IPCA+,2015-05-15,2006-05-02,"8,54","8,60","762,30","758,51","758,21",9.034907597535934
Tesouro IPCA+,2024-08-15,2006-05-02,"7,74","7,82","409,95","404,44","404,30",18.288843258042437
Tesouro IPCA+,2015-05-15,2006-05-03,"8,53","8,59","763,23","759,44","759,14",9.032169746748803
Tesouro IPCA+,2024-08-15,2006-05-03,"7,74","7,82","410,10","404,59","404,44",18.286105407255306
Tesouro IPCA+,2015-05-15,2006-05-04,"8,55","8,61","762,27","758,49","758,18",9.02943189596167
Tesouro IPCA+,2024-08-15,2006-05-04,"7,76","7,84","408,87","403,38","403,23",18.28336755646817
Tesouro IPCA+,2015-05-15,2006-05-05,"8,56","8,62","762,04","758,27","757,86",9.026694045174539
Tesouro IPCA+,2024-08-15,2006-05-05,"7,75","7,83","409,76","404,26","404,06",18.28062970568104
Tesouro IPCA+,2015-05-15,2006-05-08,"8,61","8,67","759,20","755,43","755,13",9.018480492813142
Tesouro IPCA+,2024-08-15,2006-05-08,"7,72","7,80","412,00","406,47","406,32",18.272416153319643
Tesouro IPCA+,2015-05-15,2006-05-09,"8,64","8,70","757,61","753,86","753,56",9.015742642026009
Tesouro IPCA+,2024-08-15,2006-05-09,"7,75","7,83","410,07","404,56","404,41",18.269678302532512
Tesouro IPCA+,2015-05-15,2006-05-10,"8,84","8,90","745,50","741,81","741,51",9.013004791238878
Tesouro IPCA+,2024-08-15,2006-05-10,"7,70","7,78","413,69","408,14","407,99",18.26694045174538
Tesouro IPCA+,2015-05-15,2006-05-11,"8,97","9,03","737,85","734,21","733,91",9.010266940451745
Tesouro IPCA+,2024-08-15,2006-05-11,"7,70","7,78","413,85","408,29","408,14",18.26420260095825
Tesouro IPCA+,2015-05-15,2006-05-12,"9,03","9,09","734,61","731,00","730,59",9.007529089664613
Tesouro IPCA+,2024-08-15,2006-05-12,"7,74","7,82","411,27","405,75","405,55",18.261464750171115
Tesouro IPCA+,2015-05-15,2006-05-15,"9,14","9,20","728,30","724,72","724,41",8.999315537303216
Tesouro IPCA+,2024-08-15,2006-05-15,"7,81","7,89","406,59","401,14","400,99",18.253251197809718
Tesouro IPCA+,2015-05-15,2006-05-16,"9,19","9,25","725,62","722,06","721,75",8.996577686516085
Tesouro IPCA+,2024-08-15,2006-05-16,"7,85","7,93","404,01","398,60","398,44",18.250513347022586
Tesouro IPCA+,2015-05-15,2006-05-17,"9,18","9,24","726,53","722,96","722,65",8.993839835728952
Tesouro IPCA+,2024-08-15,2006-05-17,"7,90","7,98","400,77","395,40","395,25",18.247775496235455
Tesouro IPCA+,2015-05-15,2006-05-18,"9,25","9,31","722,67","719,12","718,82",8.991101984941821
Tesouro IPCA+,2024-08-15,2006-05-18,"8,02","8,10","392,90","387,65","387,50",18.245037645448324
Tesouro IPCA+,2015-05-15,2006-05-19,"9,31","9,37","719,54","716,01","715,60",8.988364134154688
Tesouro IPCA+,2024-08-15,2006-05-19,"8,19","8,27","382,03","376,93","376,73",18.24229979466119
Tesouro IPCA+,2015-05-15,2006-05-22,"9,39","9,45","715,15","711,64","711,34",8.980150581793293
Tesouro IPCA+,2024-08-15,2006-05-22,"8,31","8,39","374,56","369,57","369,42",18.234086242299796
Tesouro IPCA+,2015-05-15,2006-05-23,"9,64","9,70","700,99","697,56","697,26",8.97741273100616
Tesouro IPCA+,2024-08-15,2006-05-23,"8,62","8,70","355,75","351,03","350,88",18.23134839151266
Tesouro IPCA+,2015-05-15,2006-05-24,"9,73","9,79","696,17","692,77","692,46",8.974674880219029
Tesouro IPCA+,2024-08-15,2006-05-24,"8,67","8,75","352,93","348,25","348,11",18.22861054072553
Tesouro IPCA+,2015-05-15,2006-05-25,"10,02","10,08","680,23","676,92","676,62",8.971937029431896
Tesouro IPCA+,2024-08-15,2006-05-25,"8,86","8,94","342,05","337,52","337,38",18.2258726899384
Tesouro IPCA+,2015-05-15,2006-05-26,"9,96","10,02","683,97","680,64","680,23",8.969199178644764
Tesouro IPCA+,2024-08-15,2006-05-26,"8,71","8,79","350,92","346,26","346,07",18.223134839151268
Tesouro IPCA+,2015-05-15,2006-05-29,"9,63","9,69","702,73","699,30","699,00",8.960985626283367
Tesouro IPCA+,2024-08-15,2006-05-29,"8,66","8,74","353,92","349,22","349,09",18.21492128678987
Tesouro IPCA+,2015-05-15,2006-05-30,"9,53","9,59","708,78","705,32","705,02",8.958247775496236
Tesouro IPCA+,2024-08-15,2006-05-30,"8,71","8,79","351,11","346,46","346,32",18.21218343600274
Tesouro IPCA+,2015-05-15,2006-05-31,"9,68","9,74","700,47","697,05","696,76",8.955509924709103
Tesouro IPCA+,2024-08-15,2006-05-31,"8,68","8,76","353,01","348,33","348,20",18.209445585215605
Tesouro IPCA+,2015-05-15,2006-06-01,"9,71","9,77","699,05","695,65","695,36",8.952772073921972
Tesouro IPCA+,2024-08-15,2006-06-01,"8,68","8,76","353,15","348,47","348,33",18.206707734428473
Tesouro IPCA+,2015-05-15,2006-06-02,"9,61","9,67","705,14","701,71","701,33",8.950034223134839
Tesouro IPCA+,2024-08-15,2006-06-02,"8,69","8,77","352,74","348,06","347,89",18.203969883641342
Tesouro IPCA+,2015-05-15,2006-06-05,"9,62","9,68","704,87","701,44","701,14",8.941820670773442
Tesouro IPCA+,2024-08-15,2006-06-05,"8,70","8,78","352,29","347,62","347,48",18.195756331279945
Tesouro IPCA+,2015-05-15,2006-06-06,"9,63","9,69","704,59","701,17","700,87",8.93908281998631
Tesouro IPCA+,2024-08-15,2006-06-06,"8,68","8,76","353,60","348,92","348,78",18.193018480492814
Tesouro IPCA+,2015-05-15,2006-06-07,"9,70","9,76","700,90","697,49","697,19",8.936344969199178
Tesouro IPCA+,2024-08-15,2006-06-07,"8,74","8,82","350,22","345,58","345,45",18.190280629705683
Tesouro IPCA+,2015-05-15,2006-06-08,"9,83","9,89","693,39","690,03","689,75",8.933607118412047
Tesouro IPCA+,2024-08-15,2006-06-08,"8,75","8,83","349,55","344,92","344,79",18.187542778918548
Tesouro IPCA+,2015-05-15,2006-06-09,"9,88","9,94","690,92","687,57","687,24",8.930869267624914
Tesouro IPCA+,2024-08-15,2006-06-09,"8,75","8,83","349,70","345,07","344,92",18.184804928131417
Tesouro IPCA+,2015-05-15,2006-06-12,"9,89","9,95","690,64","687,29","687,01",8.922655715263518
Tesouro IPCA+,2024-08-15,2006-06-12,"8,75","8,83","349,83","345,20","345,07",18.17659137577002
Tesouro IPCA+,2015-05-15,2006-06-13,"9,99","10,05","685,35","682,04","681,76",8.919917864476385
Tesouro IPCA+,2024-08-15,2006-06-13,"8,83","8,91","345,33","340,76","340,64",18.17385352498289
Tesouro IPCA+,2015-05-15,2006-06-14,"9,99","10,05","685,65","682,33","682,05",8.917180013689254
Tesouro IPCA+,2024-08-15,2006-06-14,"8,89","8,97","342,03","337,51","337,39",18.171115674195757
Tesouro IPCA+,2015-05-15,2006-06-16,"10,00","10,06","685,39","682,08","681,78",8.91170431211499
Tesouro IPCA+,2024-08-15,2006-06-16,"8,85","8,93","344,45","339,90","339,76",18.16563997262149
Tesouro IPCA+,2015-05-15,2006-06-19,"9,97","10,03","687,32","684,00","683,73",8.903490759753593
Tesouro IPCA+,2024-08-15,2006-06-19,"8,82","8,90","346,29","341,72","341,59",18.157426420260094
Tesouro IPCA+,2015-05-15,2006-06-20,"9,97","10,03","687,59","684,27","684,00",8.900752908966462
Tesouro IPCA+,2024-08-15,2006-06-20,"8,83","8,91","345,84","341,27","341,15",18.154688569472963
Tesouro IPCA+,2015-05-15,2006-06-21,"9,98","10,04","687,31","683,99","683,72",8.898015058179329
Tesouro IPCA+,2024-08-15,2006-06-21,"8,85","8,93","344,81","340,26","340,14",18.151950718685832
Tesouro IPCA+,2015-05-15,2006-06-22,"9,99","10,05","687,02","683,71","683,44",8.895277207392198
Tesouro IPCA+,2024-08-15,2006-06-22,"8,83","8,91","346,08","341,51","341,39",18.1492128678987
Tesouro IPCA+,2015-05-15,2006-06-23,"9,99","10,05","687,32","684,00","683,71",8.892539356605065
Tesouro IPCA+,2024-08-15,2006-06-23,"8,80","8,88","347,94","343,35","343,22",18.146475017111566
Tesouro IPCA+,2015-05-15,2006-06-26,"10,00","10,06","686,62","683,32","683,08",8.88432580424367
Tesouro IPCA+,2024-08-15,2006-06-26,"8,80","8,88","347,86","343,27","343,16",18.138261464750173
